(slices[9999]) currentSum=504999983 | maxSum=0
(slices[9482]) currentSum=504999982 | maxSum=505000000
(slices[9481]) currentSum=504999998 | maxSum=505000000
(slices[9480]) currentSum=504999997 | maxSum=505000000
(slices[9479]) currentSum=504999979 | maxSum=505000000
(slices[9478]) currentSum=504999992 | maxSum=505000000
(slices[9477]) currentSum=504999988 | maxSum=505000000
(slices[9476]) currentSum=504999981 | maxSum=505000000
(slices[9475]) currentSum=504999984 | maxSum=505000000
(slices[9474]) currentSum=504999976 | maxSum=505000000
(slices[9473]) currentSum=504999981 | maxSum=505000000
(slices[9472]) currentSum=504999971 | maxSum=505000000
(slices[9471]) currentSum=504999996 | maxSum=505000000
(slices[9470]) currentSum=504999983 | maxSum=505000000
(slices[9469]) currentSum=504999986 | maxSum=505000000
(slices[9468]) currentSum=504999961 | maxSum=505000000
(slices[9467]) currentSum=504999973 | maxSum=505000000
(slices[9466]) currentSum=504999953 | maxSum=505000000
(slices[9465]) currentSum=504999993 | maxSum=505000000
(slices[9464]) currentSum=504999994 | maxSum=505000000
(slices[9463]) currentSum=504999997 | maxSum=505000000
(slices[9462]) currentSum=504999974 | maxSum=505000000
(slices[9461]) currentSum=504999995 | maxSum=505000000
(slices[9460]) currentSum=504999998 | maxSum=505000000
(slices[9459]) currentSum=504999974 | maxSum=505000000
(slices[9458]) currentSum=504999994 | maxSum=505000000
(slices[9457]) currentSum=504999972 | maxSum=505000000
(slices[9456]) currentSum=504999977 | maxSum=505000000
(slices[9455]) currentSum=504999931 | maxSum=505000000
(slices[9454]) currentSum=504999994 | maxSum=505000000
(slices[9453]) currentSum=504999981 | maxSum=505000000
(slices[9452]) currentSum=504999990 | maxSum=505000000
(slices[9451]) currentSum=504999994 | maxSum=505000000
(slices[9450]) currentSum=504999980 | maxSum=505000000
(slices[9449]) currentSum=505000000 | maxSum=505000000
(slices[9448]) currentSum=504999995 | maxSum=505000000
(slices[9447]) currentSum=504999982 | maxSum=505000000
(slices[9446]) currentSum=504999964 | maxSum=505000000
(slices[9445]) currentSum=504999998 | maxSum=505000000
(slices[9444]) currentSum=504999990 | maxSum=505000000
(slices[9443]) currentSum=504999985 | maxSum=505000000
(slices[9442]) currentSum=504999968 | maxSum=505000000
(slices[9441]) currentSum=505000000 | maxSum=505000000
(slices[9440]) currentSum=504999984 | maxSum=505000000
(slices[9439]) currentSum=504999988 | maxSum=505000000
(slices[9438]) currentSum=504999996 | maxSum=505000000
(slices[9437]) currentSum=504999989 | maxSum=505000000
(slices[9436]) currentSum=504999999 | maxSum=505000000
(slices[9435]) currentSum=504999999 | maxSum=505000000
(slices[9434]) currentSum=504999997 | maxSum=505000000
(slices[9433]) currentSum=504999993 | maxSum=505000000
(slices[9432]) currentSum=504999985 | maxSum=505000000
(slices[9431]) currentSum=504999990 | maxSum=505000000
(slices[9430]) currentSum=504999995 | maxSum=505000000
(slices[9429]) currentSum=505000000 | maxSum=505000000
(slices[9428]) currentSum=505000000 | maxSum=505000000
(slices[9427]) currentSum=504999990 | maxSum=505000000
(slices[9426]) currentSum=504999999 | maxSum=505000000
(slices[9425]) currentSum=504999993 | maxSum=505000000
(slices[9424]) currentSum=505000000 | maxSum=505000000
(slices[9423]) currentSum=504999983 | maxSum=505000000
(slices[9422]) currentSum=504999989 | maxSum=505000000
(slices[9421]) currentSum=504999981 | maxSum=505000000
(slices[9420]) currentSum=504999979 | maxSum=505000000
(slices[9419]) currentSum=504999995 | maxSum=505000000
(slices[9418]) currentSum=504999997 | maxSum=505000000
(slices[9417]) currentSum=504999974 | maxSum=505000000
(slices[9416]) currentSum=504999999 | maxSum=505000000
(slices[9415]) currentSum=504999959 | maxSum=505000000
(slices[9414]) currentSum=504999991 | maxSum=505000000
(slices[9413]) currentSum=504999989 | maxSum=505000000
(slices[9412]) currentSum=504999959 | maxSum=505000000
(slices[9411]) currentSum=504999986 | maxSum=505000000
(slices[9410]) currentSum=504999980 | maxSum=505000000
(slices[9409]) currentSum=504999983 | maxSum=505000000
(slices[9408]) currentSum=504999979 | maxSum=505000000
(slices[9407]) currentSum=504999999 | maxSum=505000000
(slices[9406]) currentSum=504999999 | maxSum=505000000
(slices[9405]) currentSum=504999976 | maxSum=505000000
(slices[9404]) currentSum=504999988 | maxSum=505000000
(slices[9403]) currentSum=504999976 | maxSum=505000000
(slices[9402]) currentSum=504999998 | maxSum=505000000
(slices[9401]) currentSum=504999947 | maxSum=505000000
(slices[9400]) currentSum=504999992 | maxSum=505000000
(slices[9399]) currentSum=504999993 | maxSum=505000000
(slices[9398]) currentSum=504999994 | maxSum=505000000
(slices[9397]) currentSum=504999991 | maxSum=505000000
(slices[9396]) currentSum=504999999 | maxSum=505000000
(slices[9395]) currentSum=504999985 | maxSum=505000000
(slices[9394]) currentSum=504999978 | maxSum=505000000
(slices[9393]) currentSum=504999975 | maxSum=505000000
(slices[9392]) currentSum=504999928 | maxSum=505000000
(slices[9391]) currentSum=504999979 | maxSum=505000000
(slices[9390]) currentSum=504999986 | maxSum=505000000
(slices[9389]) currentSum=504999978 | maxSum=505000000
(slices[9388]) currentSum=505000000 | maxSum=505000000
(slices[9387]) currentSum=504999984 | maxSum=505000000
(slices[9386]) currentSum=504999998 | maxSum=505000000
(slices[9385]) currentSum=504999975 | maxSum=505000000
(slices[9384]) currentSum=504999989 | maxSum=505000000
(slices[9383]) currentSum=504999999 | maxSum=505000000
(slices[9382]) currentSum=505000000 | maxSum=505000000
(slices[9381]) currentSum=504999932 | maxSum=505000000
(slices[9380]) currentSum=504999997 | maxSum=505000000
(slices[9379]) currentSum=505000000 | maxSum=505000000
(slices[9378]) currentSum=504999991 | maxSum=505000000
(slices[9377]) currentSum=504999991 | maxSum=505000000
(slices[9376]) currentSum=504999955 | maxSum=505000000
(slices[9375]) currentSum=504999985 | maxSum=505000000
(slices[9374]) currentSum=504999996 | maxSum=505000000
(slices[9373]) currentSum=504999999 | maxSum=505000000
(slices[9372]) currentSum=504999999 | maxSum=505000000
(slices[9371]) currentSum=504999996 | maxSum=505000000
(slices[9370]) currentSum=504999974 | maxSum=505000000
(slices[9369]) currentSum=504999988 | maxSum=505000000
(slices[9368]) currentSum=504999987 | maxSum=505000000
(slices[9367]) currentSum=504999997 | maxSum=505000000
(slices[9366]) currentSum=504999999 | maxSum=505000000
(slices[9365]) currentSum=504999989 | maxSum=505000000
(slices[9364]) currentSum=504999994 | maxSum=505000000
(slices[9363]) currentSum=504999985 | maxSum=505000000
(slices[9362]) currentSum=504999977 | maxSum=505000000
(slices[9361]) currentSum=504999995 | maxSum=505000000
(slices[9360]) currentSum=504999995 | maxSum=505000000
(slices[9359]) currentSum=504999983 | maxSum=505000000
(slices[9358]) currentSum=505000000 | maxSum=505000000
(slices[9357]) currentSum=504999978 | maxSum=505000000
(slices[9356]) currentSum=504999996 | maxSum=505000000
(slices[9355]) currentSum=504999981 | maxSum=505000000
(slices[9354]) currentSum=504999985 | maxSum=505000000
(slices[9353]) currentSum=504999998 | maxSum=505000000
(slices[9352]) currentSum=504999995 | maxSum=505000000
(slices[9351]) currentSum=504999993 | maxSum=505000000
(slices[9350]) currentSum=504999999 | maxSum=505000000
(slices[9349]) currentSum=504999945 | maxSum=505000000
(slices[9348]) currentSum=504999998 | maxSum=505000000
(slices[9347]) currentSum=504999997 | maxSum=505000000
(slices[9346]) currentSum=504999990 | maxSum=505000000
(slices[9345]) currentSum=504999996 | maxSum=505000000
(slices[9344]) currentSum=505000000 | maxSum=505000000
(slices[9343]) currentSum=504999994 | maxSum=505000000
(slices[9342]) currentSum=504999990 | maxSum=505000000
(slices[9341]) currentSum=504999973 | maxSum=505000000
(slices[9340]) currentSum=505000000 | maxSum=505000000
(slices[9339]) currentSum=504999988 | maxSum=505000000
(slices[9338]) currentSum=504999999 | maxSum=505000000
(slices[9337]) currentSum=504999999 | maxSum=505000000
(slices[9336]) currentSum=504999988 | maxSum=505000000
(slices[9335]) currentSum=504999994 | maxSum=505000000
(slices[9334]) currentSum=504999997 | maxSum=505000000
(slices[9333]) currentSum=504999979 | maxSum=505000000
(slices[9332]) currentSum=504999990 | maxSum=505000000
(slices[9331]) currentSum=504999960 | maxSum=505000000
(slices[9330]) currentSum=504999993 | maxSum=505000000
(slices[9329]) currentSum=504999991 | maxSum=505000000
(slices[9328]) currentSum=504999986 | maxSum=505000000
(slices[9327]) currentSum=504999989 | maxSum=505000000
(slices[9326]) currentSum=504999990 | maxSum=505000000
(slices[9325]) currentSum=504999999 | maxSum=505000000
(slices[9324]) currentSum=504999995 | maxSum=505000000
(slices[9323]) currentSum=504999974 | maxSum=505000000
(slices[9322]) currentSum=504999999 | maxSum=505000000
(slices[9321]) currentSum=504999988 | maxSum=505000000
(slices[9320]) currentSum=504999997 | maxSum=505000000
(slices[9319]) currentSum=504999995 | maxSum=505000000
(slices[9318]) currentSum=505000000 | maxSum=505000000
(slices[9317]) currentSum=504999994 | maxSum=505000000
(slices[9316]) currentSum=504999971 | maxSum=505000000
(slices[9315]) currentSum=504999999 | maxSum=505000000
(slices[9314]) currentSum=504999982 | maxSum=505000000
(slices[9313]) currentSum=504999998 | maxSum=505000000
(slices[9312]) currentSum=504999998 | maxSum=505000000
(slices[9311]) currentSum=504999991 | maxSum=505000000
(slices[9310]) currentSum=504999998 | maxSum=505000000
(slices[9309]) currentSum=504999965 | maxSum=505000000
(slices[9308]) currentSum=504999961 | maxSum=505000000
(slices[9307]) currentSum=504999999 | maxSum=505000000
(slices[9306]) currentSum=504999983 | maxSum=505000000
(slices[9305]) currentSum=504999991 | maxSum=505000000
(slices[9304]) currentSum=504999992 | maxSum=505000000
(slices[9303]) currentSum=504999995 | maxSum=505000000
(slices[9302]) currentSum=504999998 | maxSum=505000000
(slices[9301]) currentSum=504999981 | maxSum=505000000
(slices[9300]) currentSum=505000000 | maxSum=505000000
(slices[9299]) currentSum=504999999 | maxSum=505000000
(slices[9298]) currentSum=504999962 | maxSum=505000000
(slices[9297]) currentSum=504999952 | maxSum=505000000
(slices[9296]) currentSum=504999984 | maxSum=505000000
(slices[9295]) currentSum=504999976 | maxSum=505000000
(slices[9294]) currentSum=504999992 | maxSum=505000000
(slices[9293]) currentSum=504999991 | maxSum=505000000
(slices[9292]) currentSum=504999997 | maxSum=505000000
(slices[9291]) currentSum=504999998 | maxSum=505000000
(slices[9290]) currentSum=504999982 | maxSum=505000000
(slices[9289]) currentSum=504999989 | maxSum=505000000
(slices[9288]) currentSum=504999985 | maxSum=505000000
(slices[9287]) currentSum=505000000 | maxSum=505000000
(slices[9286]) currentSum=504999983 | maxSum=505000000
(slices[9285]) currentSum=504999986 | maxSum=505000000
(slices[9284]) currentSum=504999985 | maxSum=505000000
(slices[9283]) currentSum=504999977 | maxSum=505000000
(slices[9282]) currentSum=504999999 | maxSum=505000000
(slices[9281]) currentSum=504999971 | maxSum=505000000
(slices[9280]) currentSum=504999995 | maxSum=505000000
(slices[9279]) currentSum=504999989 | maxSum=505000000
(slices[9278]) currentSum=504999997 | maxSum=505000000
(slices[9277]) currentSum=504999980 | maxSum=505000000
(slices[9276]) currentSum=504999998 | maxSum=505000000
(slices[9275]) currentSum=504999998 | maxSum=505000000
(slices[9274]) currentSum=504999998 | maxSum=505000000
(slices[9273]) currentSum=504999992 | maxSum=505000000
(slices[9272]) currentSum=504999976 | maxSum=505000000
(slices[9271]) currentSum=504999980 | maxSum=505000000
(slices[9270]) currentSum=504999978 | maxSum=505000000
(slices[9269]) currentSum=504999977 | maxSum=505000000
(slices[9268]) currentSum=504999985 | maxSum=505000000
(slices[9267]) currentSum=504999981 | maxSum=505000000
(slices[9266]) currentSum=504999999 | maxSum=505000000
(slices[9265]) currentSum=505000000 | maxSum=505000000
(slices[9264]) currentSum=504999993 | maxSum=505000000
(slices[9263]) currentSum=504999996 | maxSum=505000000
(slices[9262]) currentSum=504999996 | maxSum=505000000
(slices[9261]) currentSum=504999956 | maxSum=505000000
(slices[9260]) currentSum=504999996 | maxSum=505000000
(slices[9259]) currentSum=504999965 | maxSum=505000000
(slices[9258]) currentSum=504999992 | maxSum=505000000
(slices[9257]) currentSum=504999979 | maxSum=505000000
(slices[9256]) currentSum=504999984 | maxSum=505000000
(slices[9255]) currentSum=505000000 | maxSum=505000000
(slices[9254]) currentSum=504999996 | maxSum=505000000
(slices[9253]) currentSum=504999984 | maxSum=505000000
(slices[9252]) currentSum=504999984 | maxSum=505000000
(slices[9251]) currentSum=504999991 | maxSum=505000000
(slices[9250]) currentSum=504999970 | maxSum=505000000
(slices[9249]) currentSum=505000000 | maxSum=505000000
(slices[9248]) currentSum=504999957 | maxSum=505000000
(slices[9247]) currentSum=504999999 | maxSum=505000000
(slices[9246]) currentSum=504999998 | maxSum=505000000
(slices[9245]) currentSum=504999987 | maxSum=505000000
(slices[9244]) currentSum=504999985 | maxSum=505000000
(slices[9243]) currentSum=504999990 | maxSum=505000000
(slices[9242]) currentSum=504999992 | maxSum=505000000
(slices[9241]) currentSum=504999978 | maxSum=505000000
(slices[9240]) currentSum=504999996 | maxSum=505000000
(slices[9239]) currentSum=504999999 | maxSum=505000000
(slices[9238]) currentSum=504999991 | maxSum=505000000
(slices[9237]) currentSum=505000000 | maxSum=505000000
(slices[9236]) currentSum=504999998 | maxSum=505000000
(slices[9235]) currentSum=504999979 | maxSum=505000000
(slices[9234]) currentSum=504999964 | maxSum=505000000
(slices[9233]) currentSum=504999988 | maxSum=505000000
(slices[9232]) currentSum=504999987 | maxSum=505000000
(slices[9231]) currentSum=504999967 | maxSum=505000000
(slices[9230]) currentSum=504999993 | maxSum=505000000
(slices[9229]) currentSum=504999992 | maxSum=505000000
(slices[9228]) currentSum=504999969 | maxSum=505000000
(slices[9227]) currentSum=504999990 | maxSum=505000000
(slices[9226]) currentSum=504999996 | maxSum=505000000
(slices[9225]) currentSum=504999969 | maxSum=505000000
(slices[9224]) currentSum=504999962 | maxSum=505000000
(slices[9223]) currentSum=504999976 | maxSum=505000000
(slices[9222]) currentSum=504999969 | maxSum=505000000
(slices[9221]) currentSum=504999980 | maxSum=505000000
(slices[9220]) currentSum=504999999 | maxSum=505000000
(slices[9219]) currentSum=504999988 | maxSum=505000000
(slices[9218]) currentSum=504999991 | maxSum=505000000
(slices[9217]) currentSum=504999986 | maxSum=505000000
(slices[9216]) currentSum=504999997 | maxSum=505000000
(slices[9215]) currentSum=504999984 | maxSum=505000000
(slices[9214]) currentSum=504999998 | maxSum=505000000
(slices[9213]) currentSum=504999965 | maxSum=505000000
(slices[9212]) currentSum=504999980 | maxSum=505000000
(slices[9211]) currentSum=504999977 | maxSum=505000000
(slices[9210]) currentSum=504999999 | maxSum=505000000
(slices[9209]) currentSum=504999994 | maxSum=505000000
(slices[9208]) currentSum=504999999 | maxSum=505000000
(slices[9207]) currentSum=504999997 | maxSum=505000000
(slices[9206]) currentSum=504999996 | maxSum=505000000
(slices[9205]) currentSum=504999988 | maxSum=505000000
(slices[9204]) currentSum=504999997 | maxSum=505000000
(slices[9203]) currentSum=504999994 | maxSum=505000000
(slices[9202]) currentSum=504999929 | maxSum=505000000
(slices[9201]) currentSum=504999993 | maxSum=505000000
(slices[9200]) currentSum=504999969 | maxSum=505000000
(slices[9199]) currentSum=504999966 | maxSum=505000000
(slices[9198]) currentSum=504999997 | maxSum=505000000
(slices[9197]) currentSum=504999989 | maxSum=505000000
(slices[9196]) currentSum=504999992 | maxSum=505000000
(slices[9195]) currentSum=504999980 | maxSum=505000000
(slices[9194]) currentSum=504999954 | maxSum=505000000
(slices[9193]) currentSum=504999995 | maxSum=505000000
(slices[9192]) currentSum=505000000 | maxSum=505000000
(slices[9191]) currentSum=504999979 | maxSum=505000000
(slices[9190]) currentSum=504999996 | maxSum=505000000
(slices[9189]) currentSum=504999967 | maxSum=505000000
(slices[9188]) currentSum=504999995 | maxSum=505000000
(slices[9187]) currentSum=504999967 | maxSum=505000000
(slices[9186]) currentSum=504999988 | maxSum=505000000
(slices[9185]) currentSum=505000000 | maxSum=505000000
(slices[9184]) currentSum=504999995 | maxSum=505000000
(slices[9183]) currentSum=504999958 | maxSum=505000000
(slices[9182]) currentSum=504999977 | maxSum=505000000
(slices[9181]) currentSum=504999995 | maxSum=505000000
